gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureGroup_0-12,TenureGroup_13-24,TenureGroup_25-36,TenureGroup_37-48,TenureGroup_49-60,TenureGroup_61-72
0,0,0,0,0.33118321350431723,0,0,0,0,1,0,1,1,0,-0.39835297923100077,-0.0717122084658527,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,-0.93036890746418,1,0,0,0,0,0,0,0,0,-1.4511942740924475,-0.9224668674761185,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,-0.4798170810219453,1,0,1,0,0,0,0,0,1,-0.37926983996177055,-0.548598025420631,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,0,0,0,-0.5042493420109735,1,0,0,0,0,1,0,0,1,-0.33016446611985795,-0.5262013585068367,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,0,0,0.19813329525098244,1,1,0,0,1,0,1,1,1,1.1620511290761053,0.6655565966995562,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0,1,0,0,-1.2236751832854582,0,0,0,0,0,0,0,0,0,-1.3333881718550191,-0.9848245305439716,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1,0,0,0,-1.020209090991975,1,0,0,0,1,0,1,1,1,0.9852265280478496,-0.7030884975800643,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1,1,0,0,-0.653693970999099,1,0,0,1,0,0,0,0,1,0.43874439847576086,-0.44375136949990024,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,-0.7550300295484049,0,0,0,0,0,0,0,0,1,-1.1005359728024346,-0.8403211106536597,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,1,0,0,-1.2732373394761867,1,1,0,0,0,0,1,0,1,0.6860158754740796,-0.9597980869692767,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1,0,0,0,-0.5759354549232605,1,0,0,1,0,0,0,0,1,0.2216394003923009,-0.41600850624613595,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,0,0,-0.6371861263573986,-0.9914913285709327,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,1,0,-0.5708380333586445,0,0,0,0,0,0,0,0,1,-0.996218546686926,-0.7400002160492458,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,0,1,0,-1.1618825220635076,1,1,0,0,0,0,1,0,1,0.8824105023407365,-0.8494663761092278,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,0,0,0.15987707443109686,-0.9809452584474265,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,1.0933732625784456,0,0,0,1,0,0,1,0,1,-0.5488113580498364,0.23755299140296948,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,0,1,0,0.8842941163989045,1,1,0,0,0,0,0,0,1,0.4219970386899051,0.8949773456652732,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,0,1,0,-1.1009698578165243,0,0,1,0,0,0,0,0,0,-1.1688050628568376,-0.938088676795836,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0.29050668973687943,1,0,0,0,0,0,0,0,0,0.28307171353794536,0.2918596174959545,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,-0.6501115804026935,1,1,0,0,0,0,1,0,1,0.6641977920704061,-0.38209042742809696,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,0,1,0,0.09933435550273437,1,0,0,0,0,0,0,0,1,0.2671596673476919,0.0896828245697661,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,0,1,-1.4853717560325166,-1.0027138076911022,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,0,-0.9228017136304005,1,1,0,0,0,0,0,0,1,0.3238788168187209,-0.663604905870646,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,-1.0320658728544705,1,0,0,0,0,0,1,0,1,0.472272321660046,-0.7699791756689736,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,0.4253295420271693,1,1,0,0,0,1,1,1,1,1.3641114186890817,0.953136819669282,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0,0,0,0,-1.0219106168462508,1,0,0,0,1,1,1,1,1,0.7163539651340026,-0.7483813157063001,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1,1,1,0,-1.2073255318925746,0,0,0,0,0,0,1,0,0,-0.9441995966532497,-0.9712199959735444,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,-1.1876228820498285,1,0,0,0,0,0,0,0,0,0.36212712222892407,-0.9069560109948024,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
0,1,0,0,-1.2402158294010492,0,0,0,0,0,0,0,0,0,-1.347410712223214,-0.9914917426612264,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1,0,0,0,-1.2726131269847334,1,1,0,0,0,0,0,0,1,0.35871191345709025,-0.9657705038122416,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,-1.0635998907547388,1,1,0,0,0,0,1,0,1,0.672806319344903,-0.7573927644920069,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1,0,0,0,-1.2793826250952902,1,0,0,0,0,0,0,0,1,-0.644904879853931,-0.9878409559025157,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1,0,0,0,0.14008375381828872,1,1,0,0,0,0,0,1,1,0.6566271845219466,0.32975694534618605,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,0,-1.268725239657245,1,1,0,0,0,0,0,0,1,-0.49817966445067735,-0.9789150065541865,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,1,0,-0.21452291995870126,1,0,0,0,0,0,1,1,1,0.8939086636130567,0.08665324190603599,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,0,-0.06212199119969257,1,0,0,0,0,0,0,0,1,0.4891555606952927,0.0450302669013076,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,-0.09621297768825382,1,1,0,1,1,0,1,1,1,1.3412709537619765,0.42359767758579303,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1,0,0,0,-1.2646539699527644,1,0,1,0,0,0,0,0,1,0.4496214136849628,-0.9508040180446322,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1,0,1,0,0.8507005814424741,1,1,0,0,1,0,1,1,1,1.3044796710251998,1.3438410071267306,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,0,1,1,-0.2723842811767931,1,0,0,0,0,0,1,1,1,0.7835637232143091,-0.04324037819946799,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,-1.2227453950850837,1,0,0,0,0,0,0,0,0,0.136632985917984,-0.93970676904385,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,0,1,0.13952996996745598,-0.9812144742263905,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1,0,1,1,0.020400337391556063,1,0,0,0,0,0,0,0,0,0.39479631757167416,0.06679362790798561,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0,1,0,0,-1.1933829911499,1,0,0,0,0,0,0,1,0,0.5368312414126307,-0.8862057448938925,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
0,0,0,0,-0.6302706805790307,0,0,0,0,0,0,0,0,1,-1.0201969707489966,-0.7849520600468289,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,0,0,0,-1.26743280903903,1,0,0,0,0,0,0,0,0,-0.6688229803737661,-0.9844629527856358,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1,0,0,0,0.6987678986223509,1,1,0,1,1,0,1,1,1,1.289020975824255,1.1960144970981776,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,1,0,0,-1.0498170465103283,1,0,1,0,0,0,0,0,0,-0.4024242705727013,-0.850167298028505,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,1,1,-1.2022966090536833,1,0,0,0,0,0,0,0,0,0.3629506566201659,-0.9107928271825527,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,0.3132092724649096,0,0,0,0,0,0,0,0,0,-1.15803105803955,-0.4949331095861686,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,0,1,0.16098507069908458,-0.9809305983723818,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1,0,0,0,-1.1579154047283948,1,0,0,0,0,0,0,0,1,-0.6625147397907232,-0.9154677124011082,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1,0,1,0,-1.1437581324139436,1,1,0,0,1,0,0,0,1,0.5772624540402622,-0.8542527010225003,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1,0,1,0,-1.25239452853399,1,0,0,0,0,0,1,1,1,0.9502483647400564,-0.9438062224467659,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1,1,0,0,-0.484358386341661,1,1,0,1,0,0,1,0,1,0.9159363973311566,-0.13331555476074364,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,1,0,0,-0.938907959589778,1,1,0,0,1,0,1,1,1,1.1731307843200507,-0.5864140119320463,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,1,1,-1.2509394210416058,1,0,0,0,0,0,0,0,0,-0.6381765049922417,-0.9743420975179404,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1,0,0,0,0.23576511670128358,1,1,0,0,0,0,1,1,1,1.1252433589548165,0.6430098297543659,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,0,0,0.1674398868552658,-0.9808451936720394,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,-0.4483067788816112,1,1,1,0,0,0,1,0,1,0.8667430693872036,-0.11625379083488607,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,-0.46511946156200773,1,0,1,0,0,0,1,1,1,1.1568427080346428,-0.1290731192698767,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,0,0,0,1.270460125877892,1,1,0,0,1,0,1,1,0,1.1395766052881962,1.8203889134400124,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,-1.2046463905950056,1,1,0,0,0,0,0,0,1,0.3302688181023424,-0.9008124165227464,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
0,0,0,0,-1.1129124183224377,1,1,0,0,0,0,1,1,1,0.9806747040309977,-0.8001081565092295,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
0,0,1,0,-0.5157009787014711,1,0,0,0,1,0,1,0,1,0.9257038902113228,-0.24435914623859928,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
0,0,0,0,-0.5513287501418451,1,0,0,1,1,0,0,1,1,1.063020180467266,-0.1820513384826157,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
0,0,1,1,-0.9073693381822086,1,0,0,0,0,0,1,0,1,0.5501261187437819,-0.6475643392549909,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1,1,0,0,-1.2861451872261143,1,1,0,0,0,0,0,0,1,0.3314343553732094,-0.9786753567467535,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,-0.2027760399065433,1,1,0,0,0,0,0,0,1,0.42184301404384666,-0.10520615819717616,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
0,1,1,0,-1.2046463905950056,1,0,0,0,0,1,1,0,1,0.7709019087601183,-0.8913758649056117,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,0,-1.178805480012915,1,0,0,0,0,0,1,0,1,0.46990778782494375,-0.8878028418709082,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,1,0,-0.20134706944781358,1,1,0,0,1,1,1,1,1,1.3226489720991392,0.3004592996005696,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,-1.2585913584170618,1,0,1,0,0,0,0,0,1,0.41997055782853293,-0.9437750374666671,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1,1,1,0,-0.9194006023861249,1,1,0,0,0,0,0,1,0,0.69449023148185,-0.6365943669207748,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,1,1,-1.0025382068536595,1,0,0,1,0,0,0,0,1,0.2892290859301159,-0.7519303058551267,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0,1,1,-0.48636610525997953,1,0,0,0,0,0,0,0,1,0.1817439408091177,-0.3497435584866568,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,0,0,-1.4634328805077674,-1.0024235309357759,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
1,0,0,0,-0.41865058280158884,1,1,1,0,0,0,0,0,0,-0.34896860481936604,-0.5028070137683076,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,0,0,0,-0.561913447804438,0,0,0,0,1,0,0,0,1,-0.49437630870740634,-0.5962841045063673,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1,0,0,0,-1.2728642350330543,1,0,0,0,0,0,0,0,0,-0.5854657520019964,-0.9811170666361723,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
0,0,0,0,-1.234015456342121,1,0,0,0,0,0,0,0,0,-1.5080588966644313,-0.9938089692468256,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
0,1,0,0,-1.1231475939638966,1,0,0,0,0,0,0,0,1,0.1487820136894008,-0.8695474304998946,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0.9617914361326942,1,0,1,1,0,1,1,1,1,1.4036858849100728,1.676752160022589,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,0,0,0,-1.2255367633292755,1,0,0,0,0,0,0,0,1,-0.6560775002879842,-0.9591277187560349,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,-0.598092785444157,0,0,0,1,0,0,0,0,1,-1.1322242929887512,-0.7907043434483155,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,0,-1.2046463905950056,1,1,0,0,0,0,0,0,1,0.7619384017563674,-0.9061106903901186,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1,0,1,0,-0.3529663646550651,1,1,0,0,1,0,1,1,1,1.2030270491352866,0.03746733628690732,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,0,0,0,-1.1267400933672385,1,1,0,0,0,0,0,1,1,0.6975435779967581,-0.8250888507307217,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1,0,1,0,-0.4728080453973608,1,1,0,0,0,0,0,1,1,0.6509597100574818,-0.25034535243794254,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,0,0,0,-1.2046463905950056,1,0,0,1,0,0,0,0,1,-0.48873107001160343,-0.9534180639552322,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1,0,1,0,-0.033410519150970625,1,1,0,0,0,0,1,1,1,1.124106424647923,0.3776294071834838,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1,0,0,0,-1.2289488696201072,1,0,0,0,0,0,0,0,0,-1.5043422832433717,-0.9933982159661474,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,-1.2046463905950056,1,1,0,0,0,0,0,0,1,0.3478638766923218,-0.906728532874559,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1,0,1,1,-0.5253526903261745,1,1,0,0,1,0,1,1,0,1.2844365085300322,-0.10568703931180763,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,1,0,0,-1.256002321745821,1,0,0,1,0,0,0,1,0,0.7835550247297562,-0.949286523337145,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,1,1,-0.7299307825078909,1,0,0,1,0,0,0,0,1,0.8083753638086385,-0.44580445525460966,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
0,0,0,0,-0.5511649641707905,1,1,1,0,0,0,1,1,1,1.1831202529792024,-0.1974303976258139,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,1,0,0,-1.1607627285455315,1,0,0,0,0,0,0,0,1,0.1924383956112073,-0.8856339206402069,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1,0,0,0,-1.105011966097403,1,0,0,0,0,0,0,0,0,-0.6705737915008779,-0.9035549487470984,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,1,1,0,1.3764680382405998,1,1,0,0,0,0,1,1,0,1.2619776006689416,1.9837228568524274,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,-1.163896992279451,1,1,0,1,0,0,1,1,1,1.1288955571659303,-0.8354215798011118,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,0,1,0.15506570148882556,-0.9810089184889255,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,1,1,-1.0829332524471478,1,0,0,1,0,0,0,0,1,0.46979167454046233,-0.810995775833205,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1,1,1,0,-0.18015755055334828,0,0,0,0,0,0,0,0,0,-0.771001615018279,-0.4752389673738809,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
0,0,0,0,1.0725930518044935,1,1,0,1,0,0,1,1,0,1.2068266440970477,1.6425709484800346,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,0,1,1,-1.1774323849570167,1,0,0,0,0,0,0,0,0,-1.4863819689544269,-0.9808409116479172,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
1,0,0,0,-1.0760859857585776,1,1,0,0,1,0,1,0,1,0.8530439623768381,-0.767206424751176,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,-1.1621845120518097,1,0,0,0,0,0,0,1,1,0.4712157621325303,-0.8704407005030512,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,-1.2559945394936625,1,1,0,0,0,0,1,1,1,1.0176239105158462,-0.9439722690007037,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,0,0,0.16212898185504288,-0.980915463101736,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1,0,0,0,-1.1655163201150205,1,0,0,0,0,0,0,0,0,-0.6731325205848276,-0.9348832605626656,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
0,1,0,0,-0.23243332245852674,1,0,0,0,0,0,0,1,0,0.6712353082384673,-0.013727078905034419,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,0,-1.257303505978718,1,0,0,0,0,0,0,0,1,-0.33096186564265734,-0.9726020460784474,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1,0,0,0,-1.2825091250013096,0,0,0,0,0,0,0,0,0,-1.3202933165690374,-0.9987355290011064,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
0,0,0,0,-0.4798915638041368,1,1,0,1,0,0,0,0,1,0.46839477326464596,-0.3368161577363099,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,0.98092099654641,1,0,1,1,0,0,1,0,1,1.3013317430030442,1.577219530684733,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0,1,1,-1.2861451872261143,1,0,0,0,0,0,0,0,1,0.31928729747277007,-0.9788360764039722,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,-1.1623815367066472,1,1,0,1,0,0,1,0,1,0.8841793617135674,-0.8495660082881118,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,1,1,0,-1.1231475939638966,1,1,0,0,0,0,0,0,1,0.37096708936310896,-0.8600603314324161,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1,0,0,0,0.9550717201293761,1,1,0,0,0,0,0,0,0,-1.3261658556273184,-0.4274452400304384,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,1,0,-0.905496472873274,1,0,0,0,0,0,0,1,1,0.6840149821106838,-0.6281267319582513,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,1,0,0.5373019780170837,0,0,0,1,1,0,0,0,0,-0.9348870909217345,-0.292620181937366,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,-0.7615882135995522,0,0,0,0,0,0,1,1,1,-0.45766693048652035,-0.6987130134355372,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,-0.6611414629785487,1,0,0,0,1,0,0,0,1,-0.03147667002177269,-0.5529330441728344,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
0,0,0,0,-0.5979309597844418,1,0,0,0,0,0,0,1,1,-0.04045341214960255,-0.5206435965341745,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1,0,0,0,1.5509133110118336,1,1,0,1,0,1,1,1,1,1.5539722413034385,2.5096145808520105,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,0,0,0,-1.2822114656489392,1,0,0,0,0,0,1,0,1,0.6446106491057316,-0.9718037067502014,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1,1,0,0,-0.4501218785150599,1,1,0,0,0,0,1,1,1,1.0356954951142818,-0.1156853883725533,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,1,1,0,0.42229679993726,1,1,0,0,0,0,1,1,1,1.1922969315361083,0.9120267033009589,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0,0,0,0,-0.41259020998258444,1,0,1,0,0,0,0,1,1,0.06250784408104818,-0.3466815644616905,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.1942675468279863,0,0,0,0,0,0,0,0,1,-1.2362352202533486,-0.6797829856211525,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,-0.43040782259947247,1,0,0,0,0,0,1,1,1,0.9855444328675464,-0.12018237230045636,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
0,0,1,1,-1.216758652415766,0,0,0,0,0,0,0,0,0,-1.2248295471876576,-0.9785303842271209,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,-1.2453957889105598,1,0,0,0,0,0,0,0,1,-0.5976922173942988,-0.9701989652765733,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1,0,0,0,-0.5036608810446777,1,1,0,0,0,0,0,0,0,-0.2628225378847,-0.5154160834953819,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,1,0,0,-1.0107083570138453,1,1,0,1,1,0,1,1,1,1.3444715199769226,-0.6583727768685816,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1,0,0,0,-1.270317305148692,0,0,0,0,0,0,0,0,1,-1.3242802900199662,-0.9973624525900471,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1,1,0,0,-0.5693247829495679,1,1,0,0,0,0,1,1,1,1.0175841970554795,-0.219953004794292,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,0,1,1,-0.17460060094833896,1,0,0,0,0,0,0,0,0,-1.5234999728258525,-0.7704353716419903,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0.3921775894954293,1,1,0,0,0,1,1,1,1,1.1977130749499978,0.8396133787632734,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0,0,0,0,-0.32571406125639923,1,0,1,1,0,1,1,0,0,0.32037891263897766,-0.20381514680399443,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,-1.2453957889105598,1,0,0,0,0,0,1,0,1,0.5143129306976206,-0.9466174672874057,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,1,0,0,-1.1231475939638966,1,0,0,0,0,0,0,0,1,0.6179164644237798,-0.8323665995712726,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1,0,0,0,-1.1248574110223717,0,0,0,0,1,0,0,0,1,-1.1761520568569628,-0.9486637671611398,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,-1.261032752594376,1,0,0,0,1,0,0,0,1,0.40418753591242945,-0.9547500218112198,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
0,0,1,1,0.01642276636308164,1,1,0,0,0,0,0,1,0,0.7081841916278347,0.19825210651778866,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,1,1,0,-0.9194006023861249,1,1,0,0,0,0,0,1,0,0.7039060764181455,-0.6360394083174319,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1,0,0,0,-1.2855874318160285,1,0,0,0,0,0,0,0,0,-0.6833177543817179,-0.9917884991953829,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,0,-0.255649634635846,1,1,1,1,0,0,0,1,1,0.9941063878798966,0.09614491123635044,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,-0.9653933942516117,1,0,1,1,1,0,0,1,1,1.1257716936041986,-0.6211170074704478,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1,0,1,1,1.3851618002686759,1,0,0,1,1,0,0,0,0,0.7515656578851958,1.5765876504787832,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,0,1,0,-1.0961410513060401,1,1,0,0,0,0,0,1,1,0.6517142558901919,-0.8098514888836941,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,-1.2453957889105598,1,0,0,1,0,0,0,0,1,-0.44985060058612225,-0.9695364881356049,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
0,0,1,0,-1.1732638932330126,1,0,0,0,0,0,0,0,1,0.2790190814053529,-0.8778902225402981,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1,0,1,0,-0.45968333726277666,1,1,0,1,1,0,1,1,0,1.3095128582054691,-0.0473772354080141,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,-1.2787798817624707,1,0,1,0,0,0,0,0,1,-0.5267185764013766,-0.9860758103830292,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,0,-0.6065755785390031,1,0,0,0,1,1,1,1,1,1.3241224896774484,-0.2167804920324941,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,1,0,0,-1.1231475939638966,1,0,0,0,0,0,0,0,1,0.16760228549320985,-0.8667667740221867,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
